PMID,Author,Affiliation
12151436,"Fischer, R",-
12151436,"Finnern, R",-
12070665,"Kato, Shinsuke","Department of Neuropathology, Institute of Neurological Sciences, Faculty of Medicine, Tottori University, Nishi-cho 36-1, Yonago 683-8504, Japan. kato@grape.med.tottori-u.ac.jp"
12070665,"Shinozawa, Takao",-
12070665,"Nagashige, Hiroaki",-
12070665,"Nakamura, Miyuki",-
12070665,"Asano, Yoshiya",-
12070665,"Takikawa, Miki",-
12070665,"Kato, Masako",-
12070665,"Awaya, Akira",-
12070665,"Hirano, Asao",-
12070665,"Ohama, Eisaku",-
12121134,"Mandler, Raya","Metabolism Branch, National Cancer Institute, NIH, Bethesda, Maryland 20982-1002, USA."
12121134,"Kobayashi, Hisataka",-
12121134,"Davis, Marie Y",-
12121134,"Waldmann, Thomas A",-
12121134,"Brechbiel, Martin W",-
12372041,"Light, Jimmy A","Transplantation Services, Washington Hospital Center, Washington, DC 20010, USA. jimmy.a.light@medstar.net"
12372041,"Sasaki, Truman M",-
12372041,"Ghasemian, Reza",-
12372041,"Barhyte, Diana Y",-
12372041,"Fowlkes, Deneen L",-
12221059,"Sato, Mikio","Department of Cardiovascular Science and Medicine, Graduate School of Medicine, Chiba University, Chiba-shi, Chiba, Japan."
12221059,"Toyozaki, Tetsuya",-
12221059,"Odaka, Kenichi",-
12221059,"Uehara, Tomoya",-
12221059,"Arano, Yasushi",-
12221059,"Hasegawa, Hiroshi",-
12221059,"Yoshida, Katsuya",-
12221059,"Imanaka-Yoshida, Kyoko",-
12221059,"Yoshida, Toshimichi",-
12221059,"Hiroe, Michiaki",-
12221059,"Tadokoro, Hiroyuki",-
12221059,"Irie, Toshiaki",-
12221059,"Tanada, Shuji",-
12221059,"Komuro, Issei",-
11877765,"Wiseman, Gregory A","Division of Nuclear Medicine, Mayo Clinic and Mayo Foundation, Rochester, Minnesota 55905, USA. gwiseman@mayo.edu"
11877765,"Leigh, Bryan",-
11877765,"Erwin, William D",-
11877765,"Lamonica, Dominick",-
11877765,"Kornmehl, Ellen",-
11877765,"Spies, Stewart M",-
11877765,"Silverman, Daniel H S",-
11877765,"Witzig, Thomas E",-
11877765,"Sparks, Richard B",-
11877765,"White, Christine A",-
12358440,"Brandon, David L","USDA Agricultural Research Service, Western Regional Research Center, 800 Buchanan Street, Albany, California 94710, USA. dbrandon@pw.usda.gov"
12358440,"Bates, Anne H",-
12358440,"Binder, Ronald G",-
12358440,"Montague, William C Jr",-
12358440,"Whitehand, Linda C",-
12358440,"Barker, Steven A",-
11825960,"Saengjaruk, Patcharin","Department of Microbiology and Immunology, Mahidol University, Bangkok, Thailand."
11825960,"Chaicumpa, Wanpen",-
11825960,"Watt, George",-
11825960,"Bunyaraksyotin, Gaysorn",-
11825960,"Wuthiekanun, Vanaporn",-
11825960,"Tapchaisri, Pramuan",-
11825960,"Sittinont, Chuanpit",-
11825960,"Panaphut, Thanachai",-
11825960,"Tomanakan, Kanchana",-
11825960,"Sakolvaree, Yuwaporn",-
11825960,"Chongsa-Nguan, Manas",-
11825960,"Mahakunkijcharoen, Yuvadee",-
11825960,"Kalambaheti, Thareerat",-
11825960,"Naigowit, Pimjai",-
11825960,"Wambangco, Michael Angelo L",-
11825960,"Kurazono, Hisao",-
11825960,"Hayashi, Hideo",-
11965054,"Cantarovich, Marcelo","Department of Medicine, Division of Transplantation, Royal Victoria Hospital, McGill University Health Center, Montreal, Quebec, H3A 1A1, Canada."
11965054,"Metrakos, Peter",-
11965054,"Giannetti, Nadia",-
11965054,"Cecere, Renzo",-
11965054,"Barkun, Jeffrey",-
11965054,"Tchervenkov, Jean",-
12417609,"Strik, Merel C","VU University Medical Center, Departments of Clinical Chemistry, Amsterdam, The Netherlands. m.strik@vumc.edu"
12417609,"Bladergroen, Bellinda A",-
12417609,"Wouters, Dorine",-
12417609,"Kisiel, Walter",-
12417609,"Hooijberg, Jan Hendrik",-
12417609,"Verlaan, Angelique R",-
12417609,"Hordijk, Peter L",-
12417609,"Schneider, Pascal",-
12417609,"Hack, C Erik",-
12417609,"Kummer, J Alain",-
12180717,"Matsuno, Hiroaki","Department of Orthopaedic Surgery, Toyama Medical and Pharmaceutical University, Japan. matsuno@ms.toyama-mpu.ac.jp"
12180717,"Yudoh, Kazuo",-
12180717,"Nakazawa, Fujio",-
12180717,"Sawai, Takashi",-
12180717,"Uzuki, Miwa",-
12180717,"Nishioka, Kusuki",-
12180717,"Yonehara, Sin",-
12180717,"Nakayama, Junichi",-
12180717,"Ohtsuki, Masahiko",-
12180717,"Kimura, Tomoatsu",-
12470480,"Kashanian, S","Department of Medical Biochemistry, School of Medical Sciences, Tarbiat-Modarres University, Tehran, Iran."
12470480,"Rasaee, M J",-
12470480,"Paknejad, M",-
12470480,"Omidfar, K",-
12470480,"Pour-Amir, M",-
12470480,"Rajabi, Bazl M",-
12139932,"O'Connell, David","Department of Anesthesia and Pharmaceutical Chemistry, University of California, San Francisco, Rm 3C-38, San Francisco General Hospital, 1001 Potrero Ave, 94110, USA."
12139932,"Becerril, Baltazar",-
12139932,"Roy-Burman, Arup",-
12139932,"Daws, Mike",-
12139932,"Marks, James D",-
12485444,"Kuhn, Annegret","Institute of Cell Biology, ZMBE, University of Münster, Germany Department of Dermatology, University of Düsseldorf, Düsseldorf, Germany. kihnan@uni-muenster.de"
12485444,"Brachtendorf, Gertrud",-
12485444,"Kurth, Frank",-
12485444,"Sonntag, Monika",-
12485444,"Samulowitz, Ulrike",-
12485444,"Metze, Dieter",-
12485444,"Vestweber, Dietmar",-
12516775,"Nakao, Hiroshi","Department of Infectious Diseases, National Research Institute for Child Health and Development, Setagaya-ku, Tokyo 154-8567, Japan. hnakao@nch.go.jp"
12516775,"Kataoka, Chiwa",-
12516775,"Kiyokawa, Nobutaka",-
12516775,"Fujimoto, Junichiro",-
12516775,"Yamasaki, Shinji",-
12516775,"Takeda, Tae",-
12234411,"Eller, Jorge L","Department of Neurosurgery, State University of New York Upstate Medical University, Syracuse 13210, USA. ellerj@upstate.edu"
12234411,"Longo, Sharon L",-
12234411,"Hicklin, Daniel J",-
12234411,"Canute, Gregory W",-
12183579,"Carranza, Pedro G","Cátedra de Bioquímica y Biología Molecular, Facultad de Ciencias Médicas, Universidad Nacional de Córdoba, CP 5000 Córdoba, Argentina."
12183579,"Feltes, Gisela",-
12183579,"Ropolo, Andrea",-
12183579,"Quintana, Silvia M C",-
12183579,"Touz, María C",-
12183579,"Luján, Hugo D",-
12121193,"Jeong, K Y","Department of Parasitology, Institute of Tropical Medicine, Yonsei University College of Medicine, Seoul, Korea."
12121193,"Lee, I-Y",-
12121193,"Ree, H-I",-
12121193,"Hong, C-S",-
12121193,"Yong, T-S",-
11807632,"Uppenkamp, M","Medizinische Klinik A, Klinikum der Stadt Ludwigshafen gGmbH, Bremserstr. 79, 67063 Ludwigshafen, Germany. UppenkamM@klilu.de"
11807632,"Engert, A",-
11807632,"Diehl, V",-
11807632,"Bunjes, D",-
11807632,"Huhn, D",-
11807632,"Brittinger, G",-
12034946,"Palestro, Christopher J","Division of Nuclear Medicine, Long Island Jewish Medical Center, 270-05 76th Ave, New Hyde Park, NY 11040, USA. palestro@lij.edu"
12034946,"Kipper, Samuel L",-
12034946,"Weiland, Frederick L",-
12034946,"Love, Charito",-
12034946,"Tomas, Maria B",-
12133914,"Petäjäniemi, Noora","Institute of Biomedicine/Anatomy, Biomedicum Helsinki, University of Helsinki, Helsinki, Finland. noora.petajaniemi@helsinki.fi"
12133914,"Korhonen, Matti",-
12133914,"Kortesmaa, Jarkko",-
12133914,"Tryggvason, Karl",-
12133914,"Sekiguchi, Kiyotoshi",-
12133914,"Fujiwara, Hironobu",-
12133914,"Sorokin, Lydia",-
12133914,"Thornell, Lars-Eric",-
12133914,"Wondimu, Zenebech",-
12133914,"Assefa, Daniel",-
12133914,"Patarroyo, Manuel",-
12133914,"Virtanen, Ismo",-
11964288,"Singh, Inderjit","Center for Molecular and Vascular Biology, University of Leuven, Belgium."
11964288,"Smith, Alberto",-
11964288,"Vanzieleghem, Beatrijs",-
11964288,"Collen, Désiré",-
11964288,"Burnand, Kevin",-
11964288,"Saint-Remy, Jean-Marie",-
11964288,"Jacquemin, Marc",-
12533037,"Bunjes, Donald","Department of Hematology/Oncology, Ulm University Hospital, Robert-Koch-Strasse 8, 89081 Ulm, Germany. donald.bunjes@medizin.uni-ulm.de"
12060117,"Friedberg, Jonathan W","Department of Adult Oncology, Dana-Farber Cancer Institute, Harvard Medical School, Boston, MA, USA. jfriedberg@partners.org"
12060117,"Neuberg, Donna",-
12060117,"Gribben, John G",-
12060117,"Fisher, David C",-
12060117,"Canning, Christine",-
12060117,"Koval, Margaret",-
12060117,"Poor, Christine M",-
12060117,"Green, Luke M",-
12060117,"Daley, John",-
12060117,"Soiffer, Robert",-
12060117,"Ritz, Jerome",-
12060117,"Freedman, Arnold S",-
12600264,"Dmitriev, D A","Department of Chemical Enzymology, School of Chemistry, Lomonosov Moscow State University, Moscow, 119992 Russia. dmitrievda@mtu-net.ru"
12600264,"Massino, Y S",-
12600264,"Segal, O L",-
12600264,"Smirnova, M B",-
12600264,"Pavlova, E V",-
12600264,"Kolyaskina, G I",-
12600264,"Gurevich, K G",-
12600264,"Gnedenko, O V",-
12600264,"Ivanov, Y D",-
12600264,"Archakov, A I",-
12600264,"Osipov, A P",-
12600264,"Dmitriev, A D",-
12600264,"Egorov, A M",-
11877761,"Johansson, Amanda","Department of Immunology, Umeå University, Umeå, Sweden. amanda.johansson@climi.umu.se"
11877761,"Erlandsson, Ann",-
11877761,"Eriksson, David",-
11877761,"Ullén, Anders",-
11877761,"Holm, Patrik",-
11877761,"Sundström, Birgitta E",-
11877761,"Roux, Kenneth H",-
11877761,"Stigbrand, Torgny",-
11782994,"Ho, Mengfatt","Day Laboratory for Neuromuscular Research, Massachusetts General Hospital, Harvard Medical School, Charlestown, Massachusetts 2129, USA."
11782994,"Gallardo, Eduard",-
11782994,"McKenna-Yasek, Diane",-
11782994,"De Luna, Noemi",-
11782994,"Illa, Isabel",-
11782994,"Brown, Robert H Jr",-
12244751,"Wang, Yong-Cheng","College of Chemistry and Molecular Engineering, Peking University, Beijing 100871, China. ychwang@chemms.chem.pku.edu.cn"
12244751,"Guo, Zhen-Quan",-
12244751,"Li, Yuan-Zong",-
12244751,"Chang, Wen-Bao",-
12116368,"Bergmeier, Wolfgang","Department of Molecular Oncology, General Surgery, Witten/Herdecke University, Wuppertal, Germany."
12116368,"Schulte, Valerie",-
12116368,"Brockhoff, Gero",-
12116368,"Bier, Ulrich",-
12116368,"Zirngibl, Hubert",-
12116368,"Nieswandt, Bernhard",-
11991819,"Shyu, Huey-Fen","Institute of Preventive Medicine, National Defense Medical Center, Taipei, Taiwan, Republic of China."
11991819,"Chiao, Der-Jiang",-
11991819,"Liu, Hwan-Wun",-
11991819,"Tang, Shiao-Shek",-
11807010,"Byrd, John C","Division of Hematology-Oncology, The Ohio State University, B302 Starling Loving Hall, 320 W 10th Ave, Columbus, OH 43210, USA. byrd-3@medctr.ohsu.edu"
11807010,"Kitada, Shinichi",-
11807010,"Flinn, Ian W",-
11807010,"Aron, Jennifer L",-
11807010,"Pearson, Michael",-
11807010,"Lucas, David",-
11807010,"Reed, John C",-
11834740,"van Noort, Mascha","Department of Immunology, University Medical Center Utrecht, Heidelberglaan 100, 3584 CX Utrecht, The Netherlands."
11834740,"Meeldijk, Jan",-
11834740,"van der Zee, Ruurd",-
11834740,"Destree, Olivier",-
11834740,"Clevers, Hans",-
12172575,"Nagy, Gergely","Department of Immunology and Biotechnology, University of Pécs, Faculty of Medicine, Pécs, H-7643, Hungary. peter.nemeth@aok.pte.hu"
12172575,"Szekeres, György",-
12172575,"Kvell, Krisztián",-
12172575,"Berki, Tímea",-
12172575,"Németh, Péter",-
12088644,"Min, Wongi","Parasite Biology, Epidemiology and Systematics Laboratory, US Department of Agriculture, Animal and Natural Resources Institute, Beltsville, MD 20705, USA."
12088644,"Lillehoj, Hyun S",-
12088644,"Li, Guangxing",-
12088644,"Sohn, Eun J",-
12088644,"Miyamoto, Tadashi",-
11602286,"Tanu, M B","Graduate School of Marine Science and Engineering, Nagasaki University, 852-8521, Nagasaki, Japan."
11602286,"Mahmud, Y",-
11602286,"Takatani, T",-
11602286,"Kawatsu, K",-
11602286,"Hamano, Y",-
11602286,"Arakawa, O",-
11602286,"Noguchi, T",-
11748641,"Jakobsen, Anne-Marie","Lundberg Laboratory for Cancer Research, Department of Pathology, Sahlgrenska University Hospital, S-413 45 Göteborg, Sweden. anne-marie.jakobsen@llcr.med.gu.se"
11748641,"Ahlman, Håkan",-
11748641,"Wängberg, Bo",-
11748641,"Kölby, Lars",-
11748641,"Bengtsson, Malin",-
11748641,"Nilsson, Ola",-
11792987,"Verschuuren, Erik A M","Dept. of Internal Medicine, University Hospital Groningen, P.O. Box 30.001, 9700 RB Groningen, The Netherlands. e.a.m.verschuuren@int.azg.nl"
11792987,"Stevens, Servi J C",-
11792987,"van Imhoff, Gustaaf W",-
11792987,"Middeldorp, Jaap M",-
11792987,"de Boer, Conny",-
11792987,"Koëter, Gerard",-
11792987,"The, T Hauw",-
11792987,"van Der Bij, Wim",-
12193285,"Acosta Bas, Carmen","Centro de Inmunoensayo, Apdo 6653, Ave 25 y 134, Cubanacán, Playa, Ciudad Habana, Cuba. iqmonoclo@cie.sld.cu"
12193285,"Baluja Conde, Ileana B",-
12193285,"Brito Moreno, A I",-
12193285,"Rodriguez Lopez, Maya Rosa",-
12193285,"Melchor, Antonio",-
12193285,"Hernandez, Liliana",-
12193285,"Frómeta, Amarilys",-
12209683,"Bouzourene, Hanifa","Institute of Pathology, Lausanne, Switzerland. hanifa.bouzourene@chuv.hospvd.ch"
12209683,"Chaubert, Pascal",-
12209683,"Gebhard, Sandra",-
12209683,"Bosman, Fred T",-
12209683,"Coucke, Philippe",-
12434949,"Kaya, Hakan","Comprehensive Cancer Center of Wake Forest University School of Medicine, Winston-Salem, North Carolina 27157, USA."
12434949,"Keung, Yi-Kong",-
12434949,"Case, Douglas",-
12434949,"Cruz, Julia M",-
12434949,"Perry, James J",-
12434949,"Radford, James E",-
12434949,"Hurd, David D",-
12514785,"Lau, Sean K","Department of Pathology and Laboratory Medicine, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA."
12514785,"Prakash, Sonam",-
12514785,"Geller, Stephen A",-
12514785,"Alsabeh, Randa",-
11929757,"Carpenter, Paul A","Division of Clinical Research, Fred Hutchinson Cancer Research Center, Seattle, USA. pcarpent@fhcrc.org"
11929757,"Appelbaum, Frederick R",-
11929757,"Corey, Lawrence",-
11929757,"Deeg, H Joachim",-
11929757,"Doney, Kris",-
11929757,"Gooley, Theodore",-
11929757,"Krueger, James",-
11929757,"Martin, Paul",-
11929757,"Pavlovic, Sandra",-
11929757,"Sanders, Jean",-
11929757,"Slattery, John",-
11929757,"Levitt, Daniel",-
11929757,"Storb, Rainer",-
11929757,"Woolfrey, Ann",-
11929757,"Anasetti, Claudio",-
12088731,"Garmestani, Kayhan","Chemistry Section, Radiation Oncology Branch, NCI, NIH, Bethesda, MD, USA."
12088731,"Milenic, Diane E",-
12088731,"Plascjak, Paul S",-
12088731,"Brechbiel, Martin W",-
12118107,"Burstein, David E","Derald H. Ruttenberg Cancer Center, Mount Sinai School of Medicine, New York, New York 10029, USA."
12118107,"Oami, Shimon",-
12118107,"Dembitzer, Francine",-
12118107,"Chu, Caryn",-
12118107,"Cernaianu, Georgeta",-
12118107,"Leytin, Anatoly",-
12118107,"Misilim, Ecaterina",-
12118107,"Jammula, Subba Rao",-
12118107,"Strauchen, James",-
12118107,"Kohtz, D Stave",-
12115486,"Jungbluth, Achim A","Ludwig Institute for Cancer Research, Memorial Sloan-Kettering Cancer Center, New York, NY 10021, USA. jungblua@mskcc.org"
12115486,"Chen, Yao-Tseng",-
12115486,"Busam, Klaus J",-
12115486,"Coplan, Keren",-
12115486,"Kolb, Denise",-
12115486,"Iversen, Kristin",-
12115486,"Williamson, Barbara",-
12115486,"Van Landeghem, Frank K H",-
12115486,"Stockert, Elisabeth",-
12115486,"Old, Lloyd J",-
12350356,"Lee, Janis T","Department of Biochemistry and Molecular Biology, University of Oklahoma Health Sciences Center, Oklahoma City, Oklahoma 73190, USA."
12350356,"Air, Gillian M",-
12446458,"Manshouri, Taghi","Department of Hematopathology, The University of Texas M. D. Anderson Cancer Center, Houston, TX 77030-4095, USA."
12446458,"Do, Kim-anh",-
12446458,"Wang, Xuemei",-
12446458,"Giles, Francis J",-
12446458,"O'Brien, Susan M",-
12446458,"Saffer, Helen",-
12446458,"Thomas, Deborah",-
12446458,"Jilani, Iman",-
12446458,"Kantarjian, Hagop M",-
12446458,"Keating, Michael J",-
12446458,"Albitar, Maher",-
12755284,"Tanaka, Chiaki","Scientific Division, Sysmex Corporation, Japan."
12755284,"Fujimoto, Keiji",-
12391127,"Goto, Katsumasa","Department of Physiology, St. Marianna University School of Medicine, Miyamae, Kawasaki City, Kanagawa 216-8511, USA."
12391127,"Okuyama, Ryoko",-
12391127,"Honda, Masanori",-
12391127,"Uchida, Hiroshi",-
12391127,"Akema, Tatsuo",-
12391127,"Ohira, Yoshinobu",-
12391127,"Yoshioka, Toshitada",-
11956077,"zum Büschenfelde, Christian Meyer","Department of Hematology/Oncology, Klinikum rechts der Isar, Technical University of Munich, Ismaningerstrasse 22, D-81675 Munich, Germany."
11956077,"Hermann, Christine",-
11956077,"Schmidt, Burkhard",-
11956077,"Peschel, Christian",-
11956077,"Bernhard, Helga",-
12239836,"Hundekar, S L","National Institute of Virology (ICMR), Pune, India."
12239836,"Thakare, J P",-
12239836,"Gokhale, M D",-
12239836,"Barde, P V",-
12239836,"Argade, S V",-
12239836,"Mourya, D T",-
12071671,"Morley, John E","Geriatric Research, Education, and Clinical Center, VA Medical Center, St. Louis, Missouri 63106, USA. Morley@slu.edu"
12071671,"Farr, Susan A",-
12071671,"Flood, James F",-
12130484,"Lundin, Jeanette","Department of Hematology, Karolinska Hospital, and Huddinge University Hospital, Stockholm, Sweden."
12130484,"Kimby, Eva",-
12130484,"Björkholm, Magnus",-
12130484,"Broliden, Per-Anders",-
12130484,"Celsing, Fredrik",-
12130484,"Hjalmar, Viktoria",-
12130484,"Möllgård, Lars",-
12130484,"Rebello, Peppy",-
12130484,"Hale, Geoff",-
12130484,"Waldmann, Herman",-
12130484,"Mellstedt, Håkan",-
12130484,"Osterborg, Anders",-
12424800,"Tsujisaki, Masayuki","Department of Internal Medicine (Section 1), Sapporo Medical University, School of Medicine, Sapporo, Japan."
12424800,"Masuya, Jiro",-
12424800,"Okada, Yoshimasa",-
12424800,"Jinnohara, Tsuneharu",-
12424800,"Sasaki, Shigeru",-
12424800,"Yachi, Akira",-
12424800,"Imai, Kohzoh",-
12242512,"van Zanten-Przybysz, Iwona","Dept. of Obstetrics & Gynaecology, Vrije Universiteit medical centre, P.O. Box 7057, 1007 MB Amsterdam, The Netherlands."
12242512,"Molthoff, Carla",-
12242512,"Gebbinck, Jacqueline Klein",-
12242512,"von Mensdorff-Pouilly, Silvia",-
12242512,"Verstraeten, Rob",-
12242512,"Kenemans, Peter",-
12242512,"Verheijen, René",-
11906917,"Johnson, Kamin J","Department of Pathology and Laboratory Medicine, Brown University, 175 Meeting Street, Providence, Rhode Island 02912, USA. kamin_johnson@brown.edu"
11906917,"Boekelheide, Kim",-
11822913,"Franek, Frantisek","Institute of Experimental Botany, Academy of Sciences of the Czech Republic, Radiova 1, CZ-10227 Prague 10, Czech Republic. franek@biomed.cas.cz"
